gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	publishingOrgKey	decimalLatitude	decimalLongitude	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	dateIdentified	license	recordedBy	lastInterpreted	issue	sex	fertility_status	age	infant(ADDL)	safety	special_needs
1425141337	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_311	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.0286	2.908	2012-08-10T00:00:00	10	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_168	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.143Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	3.3	 --- 	SAFE	[]
1425141336	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_324	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.7015	2.7085	2012-08-11T00:00:00	11	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_181	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.143Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	1.4	 --- 	SAFE	[]
1425141335	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_303	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9739	3.0106	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_160	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.144Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425141334	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_313	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.892	2.9699	2012-08-10T00:00:00	10	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_170	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.143Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.4	INFANT	SAFE	['Newborn']
1425141333	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_312	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.3471	2.7748	2012-08-10T00:00:00	10	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_169	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.142Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	EXPECTANT	13.8	 --- 	SAFE	[]
1425141332	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_307	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6747	2.6115	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_164	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.142Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.5	INFANT	SAFE	['Newborn']
1425141331	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_325	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6272	2.6041	2012-08-11T00:00:00	11	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_182	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.142Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	9.3	 --- 	SAFE	[]
1425141330	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_296	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6047	2.7125	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_153	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.142Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	3.5	 --- 	SAFE	[]
1425141329	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_280	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.0131	2.9359	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_137	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.3	 --- 	SAFE	[]
1425141328	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_316	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9991	3.0656	2012-08-10T00:00:00	10	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_173	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	EXPECTANT	3.3	 --- 	SAFE	[]
1425141327	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_308	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.0265	3.0154	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_165	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.139Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.4	INFANT	SAFE	['Newborn']
1425141326	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_297	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6	2.7356	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_154	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.6	INFANT	SAFE	[]
1425141325	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_293	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.5455	3.0085	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_150	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.4	INFANT	SAFE	['Newborn']
1425141324	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_284	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9093	2.8331	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_141	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	5.5	 --- 	SAFE	[]
1425141323	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_290	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.5572	3.0956	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_147	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	13.2	 --- 	SAFE	[]
1425141322	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_279	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6711	2.339	2012-07-03T00:00:00	3	7	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_136	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.137Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	4.3	 --- 	SAFE	[]
1425141321	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_292	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6811	2.8801	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_149	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.9	INFANT	SAFE	[]
1425141320	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_289	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.607	3.028	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_146	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.138Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	ready_for_fertilization	5.9	 --- 	SAFE	[]
1425141319	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_295	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6152	3.0842	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_152	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.7	INFANT	SAFE	[]
1425141318	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_285	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.2002	2.7491	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_142	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.141Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.7	INFANT	SAFE	[]
1425141317	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_281	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.927	2.5172	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_138	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.5	INFANT	SAFE	['Newborn']
1425141316	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_277	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8525	2.3854	2012-07-03T00:00:00	3	7	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_134	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	9.3	 --- 	SAFE	[]
1425141315	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_294	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6657	3.0165	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_151	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	EXPECTANT	5.9	 --- 	SAFE	[]
1425141314	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_286	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9343	2.9904	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_143	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	5.9	 --- 	SAFE	[]
1425141313	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_298	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6812	2.3179	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_155	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	INACTIVE	0.4	INFANT	SAFE	['Newborn']
1425141312	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_276	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9662	2.5506	2012-07-03T00:00:00	3	7	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_133	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.140Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	14.1	 --- 	SAFE	[]
1425141311	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_299	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.9273	3.0196	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_156	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.139Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.1	INFANT	SAFE	['Newborn']
1425141310	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_278	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8538	2.5926	2012-07-03T00:00:00	3	7	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_135	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.139Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.4	INFANT	SAFE	['Newborn']
1425141309	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_287	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	12.2084	2.8168	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_144	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.135Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.6	INFANT	SAFE	[]
1425141308	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_288	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.778	2.7651	2012-08-01T00:00:00	1	8	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_145	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.135Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	0.5	INFANT	SAFE	['Newborn']
1425141307	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_255	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.8321	3.013	2012-07-01T00:00:00	1	7	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_112	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.135Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Female	recently_given_birth	4.3	 --- 	SAFE	['Afterbirth care']
1425141306	27f86b34-76dc-485d-a833-b158c6d79bf4	AMA_271	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hippotragus	Hippotragus equinus	SPECIES	Hippotragus equinus (É.Geoffroy Saint-Hilaire, 1803)	Hippotragus equinus	Desmarest	BJ	W Reserve of Biosphere	Alibori	616e379f-90ed-4c21-9793-8e20f982e9d1	11.6452	2.6282	2012-07-03T00:00:00	3	7	2012	2441030	2441030	HUMAN_OBSERVATION	DGEFC	SSEWPATR_2012	SSEWPATR_2012_128	1804-01-01T00:00:00	CC_BY_4_0	AMAHOWE O. Isidore; CHABI-YAOURE Faï;  GADO Kindo; SINADOUWIROU Theophile	2020-02-10T11:29:24.135Z	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID	Male	   ---   	13.8	 --- 	SAFE	[]
