gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	taxonKey	speciesKey	basisOfRecord	institutionCode	identifiedBy	license	recordedBy	lastInterpreted	issue	sex	fertility_status	age	infant(ADDL)	safety	special_needs
1717251713	90088b00-13de-11de-b2e1-b8a03c50a862	823	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	2.6	 --- 	DANGEROUS	---
1717251712	90088b00-13de-11de-b2e1-b8a03c50a862	804	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.209Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.8	INFANT	RELATIVELY_DANGEROUS	---
1717251711	90088b00-13de-11de-b2e1-b8a03c50a862	805	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3739	22.575	5000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.209Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	1.0	 --- 	DANGEROUS	---
1717251710	90088b00-13de-11de-b2e1-b8a03c50a862	777	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.209Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	8.5	 --- 	DANGEROUS	---
1717251709	90088b00-13de-11de-b2e1-b8a03c50a862	778	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4242	22.6105	8000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	1.0	 --- 	RELATIVELY_DANGEROUS	---
1717251708	90088b00-13de-11de-b2e1-b8a03c50a862	811	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3413	22.6521	1000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	1.0	 --- 	RELATIVELY_DANGEROUS	---
1717251707	90088b00-13de-11de-b2e1-b8a03c50a862	788	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4777	22.5852	8000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	4.4	 --- 	DANGEROUS	---
1717251706	90088b00-13de-11de-b2e1-b8a03c50a862	787	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4777	22.5852	8000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	EXPECTANT	0.9	INFANT	DANGEROUS	---
1717251705	90088b00-13de-11de-b2e1-b8a03c50a862	810	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3413	22.6521	1000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.8	INFANT	SAFE	---
1717251704	90088b00-13de-11de-b2e1-b8a03c50a862	809	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3704	22.5909	8000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	9.7	 --- 	SAFE	---
1717251703	90088b00-13de-11de-b2e1-b8a03c50a862	753	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia coniocraea	SPECIES	Cladonia coniocraea (Flörke) Spreng.	Cladonia coniocraea (Flörke) Spreng.	Sprengel	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4688	22.496	8000.0	2607534	2607534	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	EXPECTANT	11.2	 --- 	DANGEROUS	---
1717251702	90088b00-13de-11de-b2e1-b8a03c50a862	802	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3492	22.5915	1000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.207Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	1.0	 --- 	DANGEROUS	---
1717251701	90088b00-13de-11de-b2e1-b8a03c50a862	786	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4242	22.6105	8000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.1	 --- 	DANGEROUS	---
1717251700	90088b00-13de-11de-b2e1-b8a03c50a862	854	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3739	22.575	5000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.208Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	13.3	 --- 	DANGEROUS	---
1717251699	90088b00-13de-11de-b2e1-b8a03c50a862	844	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3739	22.575	5000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	EXPECTANT	0.7	INFANT	SAFE	---
1717251698	90088b00-13de-11de-b2e1-b8a03c50a862	848	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3492	22.5915	1000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	13.6	 --- 	RELATIVELY_DANGEROUS	---
1717251697	90088b00-13de-11de-b2e1-b8a03c50a862	846	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.8	INFANT	SAFE	---
1717251696	90088b00-13de-11de-b2e1-b8a03c50a862	843	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.5664	22.6605	8000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	SAFE	---
1717251695	90088b00-13de-11de-b2e1-b8a03c50a862	845	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.125Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	9.3	 --- 	SAFE	---
1717251694	90088b00-13de-11de-b2e1-b8a03c50a862	840	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.2	INFANT	DANGEROUS	---
1717251693	90088b00-13de-11de-b2e1-b8a03c50a862	839	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.6323	22.7726	6000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	3.3	 --- 	RELATIVELY_DANGEROUS	---
1717251692	90088b00-13de-11de-b2e1-b8a03c50a862	833	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia digitata	SPECIES	Cladonia digitata (L.) Hoffm.	Cladonia digitata (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4688	22.496	8000.0	2607722	2607722	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	SAFE	---
1717251691	90088b00-13de-11de-b2e1-b8a03c50a862	834	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia fimbriata	SPECIES	Cladonia fimbriata (L.) Fr.	Cladonia fimbriata (L.) Fr.	Fries	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.7368	23.3995	1000.0	2607701	2607701	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	11.2	 --- 	DANGEROUS	---
1717251690	90088b00-13de-11de-b2e1-b8a03c50a862	817	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4777	22.5852	8000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.124Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	5.1	 --- 	SAFE	---
1717251689	90088b00-13de-11de-b2e1-b8a03c50a862	818	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4242	22.6105	8000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	8.5	 --- 	SAFE	---
1717251688	90088b00-13de-11de-b2e1-b8a03c50a862	819	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3836	22.5672	5000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.3	 --- 	DANGEROUS	---
1717251687	90088b00-13de-11de-b2e1-b8a03c50a862	821	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	9.7	 --- 	SAFE	---
1717251686	90088b00-13de-11de-b2e1-b8a03c50a862	820	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.8	INFANT	DANGEROUS	---
1717251685	90088b00-13de-11de-b2e1-b8a03c50a862	816	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	DANGEROUS	---
1717251684	90088b00-13de-11de-b2e1-b8a03c50a862	822	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.130Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	recently_given_birth	13.6	 --- 	SAFE	---
1717251683	90088b00-13de-11de-b2e1-b8a03c50a862	814	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4845	22.6993	8000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	4.4	 --- 	DANGEROUS	---
1717251682	90088b00-13de-11de-b2e1-b8a03c50a862	815	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis	SPECIES	Cladonia deformis (L.) Hoffm.	Cladonia deformis (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3492	22.5915	1000.0	9075436	9075436	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.3	 --- 	SAFE	---
1717251681	90088b00-13de-11de-b2e1-b8a03c50a862	813	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.739	23.3114	8000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	4.4	 --- 	DANGEROUS	---
1717251680	90088b00-13de-11de-b2e1-b8a03c50a862	803	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3492	22.5915	1000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	ready_for_fertilization	0.9	INFANT	SAFE	---
1717251679	90088b00-13de-11de-b2e1-b8a03c50a862	790	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4287	22.5778	2000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.130Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	4.9	 --- 	DANGEROUS	---
1717251678	90088b00-13de-11de-b2e1-b8a03c50a862	768	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.739	23.3114	8000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	7.3	 --- 	DANGEROUS	---
1717251677	90088b00-13de-11de-b2e1-b8a03c50a862	784	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3836	22.5672	5000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.129Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.7	INFANT	SAFE	---
1717251676	90088b00-13de-11de-b2e1-b8a03c50a862	770	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4688	22.496	8000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.130Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	EXPECTANT	7.3	 --- 	SAFE	---
1717251675	90088b00-13de-11de-b2e1-b8a03c50a862	794	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cornuta	SPECIES	Cladonia cornuta (L.) Hoffm.	Cladonia cornuta (L.) Hoffm.	Hoffmann	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.3739	22.575	5000.0	2607625	2607625	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.130Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	0.9	INFANT	SAFE	---
1717251674	90088b00-13de-11de-b2e1-b8a03c50a862	808	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4383	22.6871	8000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.130Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Male	   ---   	2.6	 --- 	RELATIVELY_DANGEROUS	---
1717251673	90088b00-13de-11de-b2e1-b8a03c50a862	807	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	VARIETY	Cladonia crispata var. crispata	Cladonia crispata var. crispata (Ach.) Flot.	Flotow	PL	Biebrza National Park and its environs.	83af6510-a704-11dc-80be-b8a03c50a862	53.4106	22.6159	8000.0	7186986	6606832	HUMAN_OBSERVATION	UoB-IB	K. Kolanko	CC_BY_NC_4_0	K. Kolanko	2020-02-10T13:02:32.130Z	GEODETIC_DATUM_ASSUMED_WGS84;REFERENCES_URI_INVALID	Female	INACTIVE	3.3	 --- 	RELATIVELY_DANGEROUS	---
